ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
13018,50000,1,2,2,22,0,0,0,0,0,0,22616,21415,20769,21339,19382,18577,1668,1283,853,1000,758,475,0
13020,320000,1,2,2,28,0,0,0,0,0,-1,11639,7508,5591,2371,4754,4932,2552,2016,0,12,5036,10306,0
13021,20000,1,2,1,56,3,2,2,2,2,2,17740,17166,19148,18542,20122,19400,0,2273,0,1882,0,0,1
13029,1.00E+05,1,2,1,47,0,0,2,0,0,2,66539,71766,69111,64287,67838,66135,7000,0,2500,5500,0,3000,0
13033,90000,2,2,1,35,0,0,0,0,0,0,84681,81491,81003,68764,67957,69313,3666,3914,2774,2620,2640,3000,0
13035,80000,2,1,2,32,0,0,0,0,0,0,60542,61715,60582,61453,61858,61104,3000,2100,2349,2200,2200,2200,0
13037,230000,2,1,2,26,-1,0,-1,-1,-1,-1,17532,13033,2688,2688,2688,6393,10000,2688,2688,2688,6393,6504,0
13042,20000,1,1,2,23,0,0,0,0,0,0,15196,16373,17590,18107,18756,19949,1428,1500,800,936,2000,797,0
13050,50000,2,3,1,33,1,2,0,0,0,0,51421,50322,49741,28442,28597,29375,0,1379,945,2002,2008,1002,1
13051,20000,1,2,1,43,2,0,0,0,0,0,18908,19232,20087,19874,19963,14879,1700,1530,700,700,600,1000,1
13057,30000,2,2,1,29,2,2,0,0,0,0,26414,27189,28235,28669,29355,29913,1500,1800,1200,1300,1200,600,0
13059,50000,2,2,2,26,2,0,0,2,2,0,26023,27054,29458,29737,29123,29854,1453,2857,1058,0,1216,1097,1
13060,50000,1,2,1,57,4,3,2,0,0,0,51187,50106,48608,19600,20000,0,0,0,392,400,0,0,0
13065,30000,2,2,2,23,0,0,0,0,2,0,22517,24148,25437,28391,27801,28684,2000,2000,3700,0,1500,1500,0
13066,80000,2,2,2,30,0,0,0,0,0,0,79194,80575,76782,48643,49263,49869,3077,2291,1723,1775,1802,1763,0
13067,20000,1,2,2,31,1,-1,2,0,0,0,0,184,184,5932,7725,7679,184,0,5924,2000,2451,0,0
13069,1.00E+05,1,1,2,33,0,0,0,0,0,0,84647,87369,88489,83639,80893,81643,4085,3505,3479,3097,3259,3253,0
13080,50000,2,1,2,27,1,2,2,0,0,2,42764,42459,37166,31989,33587,32514,732,1200,1300,2651,0,1400,1
13081,180000,2,1,2,33,0,0,0,0,0,0,18205,22876,26930,29530,47722,2500,5000,5000,3000,0,0,2598,0
13083,210000,2,2,1,46,-1,-1,-1,0,-1,-1,3095,2768,5536,2768,1075,2006,2768,5536,0,1075,2006,1344,1
13084,20000,1,1,2,35,3,2,2,2,0,0,10216,10653,11371,10906,11588,12416,900,1200,0,1000,1400,0,1
13092,360000,1,1,1,39,-1,2,-1,-1,0,-1,1139,264,2193,528,264,264,0,2193,528,0,264,264,0
13093,20000,1,2,1,53,2,0,0,0,0,0,15794,16515,17827,17874,18288,18557,1281,1593,640,702,612,1000,1
13095,20000,1,3,1,55,1,2,0,0,0,0,19420,19810,20037,19640,15378,7284,1000,1400,393,308,1000,0,0
13096,50000,1,3,1,52,0,0,0,0,0,0,19438,20696,19533,17328,14614,15573,2003,2003,1500,1000,2000,2000,0
13102,80000,2,2,2,26,0,0,0,0,0,0,67798,69206,70057,71886,73724,75498,3100,2600,3000,3000,3000,6500,0
13105,50000,1,3,2,50,0,0,0,0,0,0,50693,43217,32829,26811,24477,24177,1900,1677,900,1023,1024,1016,0
13110,110000,2,2,1,27,0,0,0,0,0,0,81700,84584,60379,64369,66400,68294,5000,3000,5000,4000,3000,3000,0
13115,90000,2,3,1,45,-1,0,0,-1,-1,-1,2579,2516,0,298,659,636,2514,0,298,659,636,1012,0
13116,210000,2,2,1,44,0,0,0,0,0,0,89755,90031,70660,71172,71844,69923,3600,3100,2900,2600,2700,4000,0
13119,140000,2,1,1,47,0,0,0,0,0,0,141530,130248,133547,134346,133933,137585,7000,7004,5013,5000,6000,5000,0
13120,120000,2,1,1,42,0,0,0,0,0,0,23331,12125,13903,13858,14777,46061,5000,5000,5000,5000,10000,6000,0
13121,80000,1,2,2,46,0,0,0,0,0,0,44302,45311,46321,47259,48230,49351,1192,1202,1135,1165,1326,2204,0
13124,30000,1,2,2,38,0,0,0,0,0,0,26825,18401,18432,17844,18237,10900,2100,2500,1000,1000,3000,7002,0
13130,10000,1,3,1,53,-1,-1,0,0,0,0,1772,8304,9506,9702,9999,10344,8304,1500,500,600,800,0,0
13131,80000,2,2,1,36,-1,-1,-1,-1,-1,-1,2741,9266,1125,4380,2210,1150,9266,1125,4401,2210,1150,390,0
13132,60000,1,2,2,28,0,0,0,0,0,0,55731,57239,57183,24564,24155,25023,3000,1800,1000,1100,1200,1500,0
13138,310000,2,2,2,27,0,0,0,0,0,0,44834,35597,34161,38689,32710,24343,2015,2000,5034,1045,776,389,0
13139,140000,2,1,1,32,0,0,0,0,0,0,129371,131025,39505,40894,39229,40679,5650,1650,2007,1500,2100,1500,0
13141,230000,1,2,1,39,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,324,0
13146,350000,2,1,2,39,-1,-1,-1,-1,-1,-1,3860,648,11094,4041,4485,9364,648,11198,4057,4523,9407,3948,0
13149,10000,1,6,2,47,0,0,0,-1,-1,-1,7968,8800,0,2640,695,738,1000,0,2640,695,738,0,0
13150,130000,2,1,2,25,0,0,0,0,0,0,37112,34653,9522,3939,6939,950,2009,2000,2000,3000,900,0,0
13158,480000,2,3,1,36,-1,0,0,-1,-1,-1,19311,13368,7000,7331,7000,7000,1368,1000,7331,7000,7000,7000,0
13161,50000,2,3,2,26,0,0,0,0,0,0,26708,25230,26999,27748,28351,28864,2000,3000,1500,1200,1136,1032,0
13162,280000,1,1,2,28,0,0,0,0,0,0,139719,136052,118076,101457,81124,42347,6000,4000,4000,4000,3000,1000,0
13165,70000,2,2,1,38,0,0,0,0,0,0,40271,41126,21125,6197,4560,0,3000,7000,1100,1000,0,0,0
13166,30000,1,3,2,59,0,0,0,0,0,0,28372,29152,29643,29593,27952,0,2010,1500,788,559,0,0,0
13170,470000,1,1,1,39,-1,0,0,0,0,0,79455,74993,48344,45433,45853,21158,2348,1542,1041,2019,789,5013,0
13171,50000,1,2,2,38,0,0,0,0,0,0,44620,49641,46396,19673,17083,17694,10000,2014,1000,1000,3000,4000,0
13176,130000,1,1,1,58,0,0,0,0,0,-1,137671,139089,50093,49303,14772,150,4300,1500,0,0,1233,870,0
13179,210000,1,1,2,32,-1,2,2,-1,-1,-1,2869,2639,0,6299,0,197,0,0,6299,0,197,0,0
13181,1.00E+05,2,3,2,49,-1,0,0,0,0,0,85438,89125,93751,13700,15474,17211,5105,10000,2000,2000,2000,2000,0
13185,20000,1,2,2,24,3,2,0,0,0,0,18585,18003,19012,19100,19506,20037,0,1612,700,714,861,393,1
13189,3.00E+05,1,2,1,36,1,2,2,2,2,2,54977,56189,56663,57428,58455,57556,2500,1800,2100,1900,0,3500,1
13190,90000,2,2,2,55,0,0,0,0,0,0,82901,64530,33550,34216,34933,35628,1544,3114,1223,1267,1275,1320,0
13191,50000,1,2,2,28,0,0,0,0,0,0,21510,23357,32197,12595,13445,13803,2200,10000,3000,1000,1500,0,0
13192,120000,2,2,1,48,0,0,0,0,0,0,78384,77085,73326,72594,72008,74622,4000,3505,3005,3008,7253,12,0
13193,120000,2,2,1,39,0,0,0,0,0,0,44630,37772,27827,3228,3294,0,1999,1040,265,66,0,0,0
13194,30000,1,2,1,42,0,0,2,0,0,0,18583,20940,20306,20965,21625,22055,2975,0,1000,1000,790,816,1
13195,220000,1,2,1,43,0,0,0,0,0,0,84466,84356,84151,83591,83789,83885,4000,4000,3500,3500,3500,3500,0
13197,20000,1,3,2,52,2,0,0,0,0,0,14038,13568,14630,27408,13984,0,1338,1400,274,560,0,0,1
13198,140000,2,2,2,26,0,0,0,0,0,2,135294,137425,134487,135945,131296,139207,7462,6487,5025,6101,10601,2,0
13204,220000,2,1,2,24,0,0,0,0,0,0,51908,53087,54167,55267,56586,57993,2017,1965,2000,2210,2500,2339,0
13207,260000,2,2,1,40,-1,-1,-1,-1,-1,-1,148,359,397,208,790,2788,360,398,208,792,2788,3675,0
13214,410000,1,1,1,37,-1,-1,-1,-1,-1,-1,5770,2290,2756,3560,6661,3877,2290,2756,3560,6661,3877,1249,0
13215,130000,2,3,1,35,0,0,0,-1,-1,-1,65743,63724,63163,386,1770,384,2606,3174,386,1778,384,1446,0
13216,80000,2,3,2,28,0,0,0,0,0,0,70194,71912,69776,70985,72444,69685,3500,3000,2500,2500,2500,2500,0
13220,50000,1,2,2,32,0,0,0,0,0,0,48536,41045,41532,18646,19183,19214,3030,2124,646,828,1097,612,0
13221,30000,1,2,2,25,0,0,0,0,0,0,19955,20348,18339,18794,23530,23531,1338,1500,1000,5000,2000,24,0
13223,50000,1,2,2,41,0,0,0,0,0,0,40709,37503,18086,18545,15453,15847,3000,2000,1000,1000,800,3000,0
13226,80000,1,2,2,29,0,0,0,0,0,0,50695,53476,46685,35760,33853,35708,10010,3000,5000,5000,3000,5000,0
13235,130000,2,2,2,35,0,0,0,0,0,2,42950,44293,45004,46257,49312,50252,2036,1747,2000,3800,1900,1900,1
13236,50000,2,2,1,55,0,0,2,0,0,0,37984,41234,37701,28181,28711,29368,3900,0,1300,1100,1100,1000,1
13237,70000,2,1,2,23,0,0,0,0,0,0,8878,10077,11203,11320,11487,11895,1500,1600,600,500,600,2600,0
13238,360000,2,2,2,53,-1,-1,-1,-1,-1,-1,5583,495,1862,230,661,658,495,1862,230,661,658,532,0
13243,170000,2,1,2,29,0,0,0,0,0,0,90450,82581,81703,66496,36000,25167,3600,3000,4710,1500,1000,1000,0
13244,2.00E+05,1,2,1,32,-1,2,-1,0,0,0,9864,5114,499,499,499,0,0,499,0,0,0,0,0
13248,20000,1,2,1,51,1,2,2,0,0,0,18462,18175,16184,16913,17640,18688,300,1000,1000,1000,1500,1200,0
13252,120000,2,1,2,26,0,0,-1,0,0,-1,1379,9839,4390,850,850,831,9000,4390,0,0,831,6000,0
13254,20000,1,1,1,48,2,2,0,0,0,0,14246,13727,14725,15018,15338,15242,0,1238,531,555,547,533,1
13261,10000,2,2,2,26,0,0,0,0,0,0,6346,7364,8374,8540,8719,8905,1129,1139,305,316,331,303,0
13263,40000,2,2,1,24,2,0,0,2,2,2,25618,26701,30421,29633,31548,30889,1800,4500,0,2400,0,3000,1
13265,50000,2,2,2,23,0,0,0,0,2,2,38333,40401,42897,44388,46528,44986,3000,3500,2500,3000,0,3500,0
13268,120000,1,1,1,37,0,0,0,0,0,0,19020,17570,16907,14920,10866,8788,1363,1564,528,494,3000,3000,0
13274,160000,2,1,2,29,-1,-1,-1,0,-1,0,1289,2089,5464,2079,1908,1394,2106,5500,2000,2000,1350,700,0
13276,180000,1,2,2,26,-1,-1,-1,-1,-1,-1,316,692,316,692,316,859,692,316,692,316,859,1008,0
13277,110000,1,3,2,26,0,0,0,0,0,0,44089,29251,30454,33100,34727,36823,3002,2500,3000,2000,2500,1500,0
13280,10000,1,2,2,43,2,-1,-1,-1,-1,-1,654,608,654,5954,0,1308,608,700,5954,0,1308,0,1
13283,110000,2,1,2,25,1,2,2,0,0,0,60491,61874,56386,44181,35538,25417,3000,31,3000,1500,2000,1000,0
13285,50000,2,3,1,46,0,0,0,0,0,2,51207,47915,49073,47889,51139,49000,2162,2284,2100,4200,0,4200,0
13286,1.00E+05,2,3,3,43,0,0,0,0,0,0,62300,63759,64448,38500,39469,40653,2464,1902,1378,1589,2000,1506,0
13291,20000,2,3,1,41,0,0,0,2,2,2,7478,8497,10162,9852,10418,10102,1146,1811,0,876,0,374,0
13293,10000,1,3,2,31,0,0,0,0,0,0,5062,5687,6132,5851,5735,6087,1259,1100,197,362,1000,1000,0
13296,20000,1,2,1,28,0,0,0,0,0,0,18537,19205,19687,19684,19842,19965,1358,1230,617,776,1000,4000,0
13297,70000,1,2,2,36,0,0,0,0,0,0,66888,69306,24348,24744,25195,25777,4000,1704,1100,1000,1000,1000,0
13298,80000,2,2,2,36,0,0,2,2,2,2,47502,50423,49311,52584,53589,54748,4000,0,4100,2000,2200,2200,0
13302,110000,1,1,2,26,0,0,0,0,0,0,64767,67724,49104,51202,50289,50528,6000,2000,3000,2000,2000,3000,0
13303,3.00E+05,2,1,1,33,-1,-1,-1,-1,0,-1,356,1313,5273,4345,1106,1322,1320,5273,4598,0,2620,5956,0
13305,340000,2,1,2,29,0,0,0,0,0,0,82770,54523,30874,34939,40537,41658,10000,5874,5000,10000,2000,1400,0
13307,1.00E+05,1,2,2,26,0,0,0,0,0,0,80117,46939,17841,15317,12630,11750,2683,2500,3000,6000,2500,1000,0
13319,110000,1,1,1,29,0,0,0,0,0,0,51499,50405,49156,46426,43765,41295,1887,1601,1500,1696,1658,1179,0
13320,2.00E+05,2,3,1,54,0,0,0,0,0,0,114643,115828,116585,116005,118334,117902,6000,4200,4252,4300,4500,4000,0
13328,30000,1,1,2,27,0,0,0,0,-1,-1,18239,17963,18425,1183,2000,0,2000,3000,300,3000,0,0,0
13331,20000,2,2,1,46,0,0,0,0,0,3,16294,17327,18335,18935,20624,20702,1600,1600,1200,2600,700,0,1
13333,50000,2,2,1,49,0,0,0,0,0,0,47649,49100,50380,19144,17625,17246,2220,2500,644,628,642,1500,0
13334,50000,2,1,1,25,0,0,0,0,2,0,11324,11811,13008,12540,10746,8482,1500,1433,1465,0,500,1000,0
13335,2.00E+05,1,2,2,44,-1,-1,-1,0,-1,-1,541,541,1082,541,541,541,541,1082,0,541,541,541,0
13338,120000,2,2,2,27,-1,-1,2,-1,-1,-1,1066,5079,2528,4007,7457,2819,5079,0,4007,7457,2819,8638,0
13339,390000,2,2,2,31,1,2,0,0,-1,-1,20852,18376,15229,18229,9290,1826,0,1000,3000,9290,1826,3706,0
13342,70000,2,2,2,30,0,0,0,0,0,0,71856,71916,71442,68144,68671,68863,3377,3504,2620,2791,2639,2859,0
13344,180000,1,1,2,29,0,0,0,0,0,0,85069,85434,116352,55698,37315,16696,5344,3013,3034,4069,3018,3069,0
13345,80000,1,1,2,25,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,1
13346,120000,2,3,2,26,-1,-1,-1,-1,-1,-1,1467,975,246,246,246,884,975,246,246,246,884,1000,0
13348,20000,1,2,1,38,-1,0,0,0,0,0,18669,19304,19905,20302,20133,20000,1326,1317,714,925,400,0,0
13352,230000,2,1,2,27,0,0,0,0,0,0,10941,12058,13348,14620,15877,16611,1300,1500,1500,1500,1000,1500,0
13353,90000,2,2,1,51,0,0,0,0,0,0,12822,10944,12255,12192,12448,12895,1188,1499,436,452,654,455,0
13355,150000,2,1,2,28,0,0,0,0,0,0,105035,103502,92810,74078,75564,79941,4500,3137,2700,3000,6000,3500,0
13361,80000,2,2,2,27,0,0,2,0,0,0,78672,83807,81833,79673,79735,81271,7018,0,3000,3100,3000,3100,0
13362,230000,1,1,2,27,-1,-1,-1,-1,-1,-1,5652,7652,2062,2007,2104,394,7662,2066,2007,2108,394,3214,0
13365,110000,1,2,2,23,0,0,0,2,2,2,43027,44340,48959,49672,50758,49676,2000,5700,1800,2500,0,2000,0
13366,20000,1,3,1,56,0,0,2,0,0,0,14231,16074,14212,14694,13807,14412,2100,1000,1000,700,1000,500,0
13367,360000,2,2,1,42,1,-1,-1,-1,-1,-1,0,6815,0,1000,6344,2408,6815,0,1000,6344,2408,0,0
13369,10000,1,2,2,35,0,0,0,0,0,0,8857,8661,9055,9665,9297,5555,2300,1000,1000,1000,2000,3094,0
13374,50000,2,1,2,28,0,0,0,0,0,2,48726,48261,39336,10142,10174,9904,2406,2000,462,736,0,147,0
13380,120000,2,1,2,26,0,0,0,0,0,0,112774,115733,91961,94433,97787,87413,5000,3500,4000,5000,3500,3500,0
13383,140000,1,3,1,54,-1,-1,-1,-1,-1,-1,1045,1947,998,955,1976,1895,1952,1001,957,1981,1900,1822,0
13384,110000,1,2,2,27,0,0,0,0,0,0,29734,31743,33202,34656,38596,40970,2500,2000,2000,4500,4000,1500,0
13386,140000,2,1,1,56,0,0,0,0,0,0,138468,93802,94531,96264,98135,100062,4300,3500,3600,3881,4200,3521,0
13387,150000,2,3,1,39,0,0,0,0,0,0,108755,112554,113583,115846,118369,121786,5163,4000,3764,4000,5000,5030,0
13389,20000,1,3,1,45,-1,2,0,0,2,0,5577,5346,9984,19089,18356,17203,0,5000,10089,0,2000,4166,0
13393,50000,2,1,2,25,0,0,0,0,0,0,23794,22588,20376,10203,9868,9700,1398,1136,483,340,368,300,0
13394,2.00E+05,2,2,1,35,0,0,0,0,0,0,71561,74084,74770,75826,77741,79597,4000,3010,2600,3000,3000,3000,0
13396,240000,2,1,1,34,0,0,0,0,0,0,41484,42522,43538,44402,45333,46551,1709,1725,1589,1646,1972,1263,0
13397,360000,1,2,2,32,0,0,0,2,0,0,33215,28683,16989,12751,10272,9631,1331,6478,14,443,6093,190,0
13406,50000,1,2,2,43,1,2,2,0,0,0,44344,45363,44326,44901,45844,48385,2021,0,1596,1655,3684,0,1
13413,1.00E+05,2,2,1,28,-1,-1,-1,-1,-1,-1,316,316,316,316,2588,782,316,316,316,2588,1098,0,1
13415,240000,1,1,2,34,1,2,-1,-1,0,0,40286,38008,9497,9124,7128,2745,14,9497,9124,2000,1200,1000,0
13418,50000,1,2,1,32,1,3,2,2,2,2,14949,14424,15888,15335,16485,16070,0,2000,0,1400,0,1600,1
13425,70000,1,1,1,42,0,0,2,2,0,0,119687,127218,128391,125183,124527,125255,11100,4551,9,4230,4253,4545,0
13426,180000,1,1,2,31,-1,-1,-1,-1,-1,-1,914,907,900,923,922,900,907,900,923,922,900,946,0
13427,90000,1,1,2,27,-1,-1,-1,-1,-1,-1,3382,4983,3396,1457,750,3091,4983,3396,1464,750,3091,5943,0
13429,50000,2,3,2,22,2,2,2,0,0,0,42717,51319,50245,9246,18992,9697,9289,300,332,400,358,350,0
13433,30000,2,1,2,36,0,0,2,0,-1,-1,14254,16598,15908,16029,6501,0,2890,0,321,6501,0,0,1
13434,10000,1,1,2,25,0,0,0,0,0,0,9501,5794,7109,9082,7165,6951,1300,2000,3000,234,284,1149,0
13441,40000,2,2,2,23,2,2,2,2,2,2,33699,34766,33903,36266,36935,33441,1900,0,3200,1350,0,1400,1
13442,160000,1,2,2,36,-1,-1,-1,0,-1,-1,836,836,1672,836,836,836,836,1672,0,836,836,836,0
13444,50000,2,3,2,35,0,0,0,0,0,0,9999,11020,12027,12109,12360,12602,1489,1496,578,594,596,613,0
13447,170000,1,1,1,36,-1,-1,-1,-1,-1,-1,2015,2015,2015,2015,2015,1925,2015,2015,2015,2015,1925,2105,0
13449,2.00E+05,1,2,1,57,-1,-1,-1,-1,-1,-1,780,0,780,390,0,390,0,780,390,0,390,390,0
13450,290000,2,1,2,27,0,0,0,0,0,0,110359,108371,102628,1.00E+05,92238,90447,5000,6039,4000,4000,4000,3000,0
13451,40000,2,2,2,53,3,2,2,0,0,2,14186,15264,14708,14704,16997,16568,1600,0,500,2500,0,209,0
13453,50000,1,3,2,32,2,0,0,0,0,0,40486,41526,42539,43532,42858,43481,1691,1704,1697,1558,1727,1446,1
13454,20000,1,2,2,29,0,0,0,0,2,0,10321,11348,12359,13730,13371,13491,1200,1208,1579,0,608,2000,0
13455,30000,2,2,1,22,1,2,2,0,0,0,28933,30175,29383,29823,30379,29686,2000,0,1200,1162,1097,3846,0
13456,140000,1,2,2,34,1,2,2,0,0,0,94153,100214,97720,98997,101439,103840,8500,0,3800,4200,4250,4100,0
13462,50000,2,3,1,46,0,0,0,0,0,0,21453,22365,12874,13341,10556,9396,1634,1143,610,509,500,1000,0
13463,50000,1,1,2,25,0,0,0,0,0,0,49654,49917,25239,10228,10107,9178,1600,2310,303,369,331,4,0
13464,90000,2,2,1,26,0,0,0,0,-1,-1,47121,49332,47590,50000,780,0,3000,2000,3000,780,0,2808,0
13467,30000,1,3,3,45,0,0,2,0,0,2,21325,24355,23670,24002,26373,25798,3376,0,1023,2925,0,1000,0
13468,230000,1,1,2,28,0,0,0,2,-1,-1,6289,10112,8637,7277,2818,2455,5112,7283,0,3000,2455,1285,0
13472,80000,1,1,2,26,0,0,0,0,0,0,83593,72883,67337,60807,59088,47829,2727,3170,1940,2200,1700,1708,0
13474,150000,1,2,2,37,0,0,0,0,0,0,71341,62432,56091,58919,60363,40448,4117,4002,5000,1925,5316,5000,0
13475,130000,1,2,2,27,0,0,0,0,0,0,29078,30110,31119,31891,32429,33035,1506,1515,1287,1200,1341,1663,0
13479,30000,1,2,3,43,2,2,2,2,2,2,14870,16327,16762,17182,17760,17327,2000,1000,1000,1000,0,1000,1
13481,390000,2,1,2,27,0,0,0,0,0,0,78549,81775,82963,84236,84971,87112,4500,4000,3500,4000,3500,10000,0
13485,30000,1,3,1,31,2,-1,-1,-1,-1,-1,390,390,390,0,780,0,390,390,0,780,0,0,0
13488,240000,2,1,2,36,0,0,0,0,0,0,7283,5266,5113,7113,7113,4178,1263,1000,2000,2500,2000,5000,0
13489,80000,1,1,2,26,2,3,2,2,2,2,61851,62271,63154,63519,64351,67122,2000,2500,2000,2000,4000,2700,1
13490,30000,2,2,2,22,0,0,0,0,0,0,29668,29744,29068,29567,29144,29541,1555,2165,3002,1005,3000,2000,0
13494,230000,1,1,1,45,0,0,0,0,0,0,26071,27937,28774,29202,29683,30277,2200,2000,1100,1000,980,1012,0
13499,180000,2,3,1,41,2,2,2,0,0,0,100094,101204,98680,100644,102750,104792,3582,0,3605,3731,3752,4038,1
13502,20000,2,1,1,23,0,0,0,0,0,0,11862,11259,12482,10528,9293,17099,1300,1446,500,500,8000,1000,0
13505,50000,1,2,1,35,-1,2,0,0,0,0,15609,14686,15831,16884,18070,19218,0,2100,2000,2000,2000,2000,1
13507,330000,2,2,2,39,0,0,0,0,0,0,156853,139687,120586,123152,115105,85737,5757,3923,4108,3632,3779,3672,0
13508,230000,2,1,1,47,-1,-1,-1,0,0,-1,740,740,10860,10120,7050,740,740,10860,0,0,740,0,0
13510,30000,2,3,3,48,0,0,2,0,0,0,18385,20422,18905,24817,29220,17260,4000,0,10000,5000,1700,0,0
13515,290000,2,1,1,45,-1,-1,-1,-1,-1,-1,664,0,632,0,3152,316,0,632,0,3152,316,0,0
13521,140000,1,1,2,35,0,0,0,0,0,0,10339,18276,25852,14390,13728,2905,10006,10048,5008,2018,2005,1005,0
13527,290000,2,2,1,29,2,2,0,0,0,0,63872,62290,63624,64427,62853,63923,0,3000,2406,2431,2433,2434,1
13528,120000,1,1,2,27,0,0,2,0,0,0,11472,13485,11649,11435,11400,12661,2652,0,342,521,2000,3000,0
13530,90000,1,1,2,29,-1,-1,-1,0,-1,-1,140,0,280,140,133,2506,0,420,0,133,2513,910,0
13531,60000,1,1,1,60,-1,-1,-1,-1,-1,-1,390,390,2840,390,390,769,390,2840,390,390,769,390,0
13532,260000,1,2,1,39,2,0,0,2,0,0,110529,113505,114531,111037,95454,96370,7010,7004,15,3000,3000,3000,1
13534,50000,1,3,2,41,0,0,0,0,0,0,15502,14446,10339,10766,10945,11214,1500,1500,600,500,600,500,0
13535,50000,1,3,1,40,0,0,0,0,0,0,34582,25281,15264,12465,13262,13523,2000,2000,1000,1000,482,2000,0
13536,50000,1,3,2,53,0,0,0,0,0,0,48019,49127,43711,33626,19371,19808,2279,1902,1000,841,900,692,0
13537,2.00E+05,2,1,2,32,0,0,0,0,0,0,14254,19902,17822,15022,13051,10790,10000,2000,1000,2000,1790,1000,0
13543,220000,1,1,1,47,0,0,0,0,0,0,85224,69475,69651,68255,61183,60982,3209,2913,2435,2300,2378,2266,0
13553,120000,2,1,2,25,0,0,2,0,0,0,105169,109456,105810,98712,84856,70059,8000,3000,4100,4000,3600,2000,1
13568,240000,2,1,2,28,0,0,0,0,0,0,46746,36935,29718,22828,19808,12606,1868,1683,1500,5000,2606,5000,0
13570,50000,1,3,1,55,2,2,2,0,0,0,19056,18586,17418,15004,15804,17443,1000,1000,1000,1000,4024,2000,0
13575,60000,1,1,2,37,0,0,0,0,0,0,42372,35580,28330,28136,26752,27357,1500,1800,1088,1200,1200,1000,0
13583,170000,2,2,2,31,0,0,0,0,0,0,165987,169790,115786,72309,73812,75149,8400,4000,2210,2282,2159,1800,0
13585,50000,2,2,2,23,1,2,2,0,0,2,42586,43813,42779,38180,40685,37662,2200,0,1600,3300,0,1600,0
13587,80000,2,2,1,50,0,0,0,-1,0,-1,56602,14233,15729,3000,1500,1500,5000,5000,3000,0,1500,4473,0
13588,20000,2,1,1,34,0,0,0,0,0,0,5048,6797,9489,11349,14176,15616,2000,3000,2000,3000,3000,3000,0
13589,30000,2,3,1,57,0,0,0,0,0,0,17779,19097,19816,18471,16305,0,2000,1500,1000,841,0,1030,0
13595,50000,2,2,2,22,0,0,0,0,0,2,45675,41712,29756,32418,34983,18175,3630,2000,3500,2713,0,193,0
13596,50000,2,2,1,39,0,0,0,0,0,0,43724,45017,46106,28381,29546,29573,2000,2000,2000,2000,1000,1000,0
13597,2.00E+05,1,1,2,41,0,0,2,0,0,0,24720,20982,20398,19888,22713,19405,3000,0,8000,5000,3000,0,0
13598,30000,1,2,2,25,0,0,0,2,0,0,7298,8322,9826,9519,10362,11187,1147,1651,0,1000,1000,1000,1
13600,120000,2,2,1,41,0,0,0,-1,2,0,14792,20084,0,6849,6598,16205,10000,0,6849,0,10000,2000,0
13608,260000,2,1,2,31,0,0,0,0,0,0,180891,165412,108223,108860,80757,79073,8250,5500,5000,3500,3000,4000,0
13611,280000,2,1,1,29,0,0,0,0,0,0,58308,61024,62665,63730,57916,59122,4000,3000,2315,2103,2500,2000,0
13612,140000,1,1,2,32,0,0,0,0,0,0,83768,79736,76167,66410,71150,75781,5000,6029,8000,6000,6000,3000,0
13615,70000,2,3,3,39,0,0,-1,0,-1,0,34244,32193,10803,15133,3148,4699,3000,11000,5000,3150,2000,4000,0
13617,60000,2,2,2,24,0,0,0,0,0,0,57771,53334,0,41645,41833,41481,2336,1414,0,2000,1503,3200,0
13618,30000,1,3,2,29,0,0,0,0,0,0,28547,29398,29864,30115,15818,13813,1700,1500,1010,1000,1000,1200,0
13619,30000,1,2,2,29,0,0,0,0,0,0,12174,13309,13874,15304,8588,4873,1635,1200,1630,4000,1000,300,0
13620,80000,1,1,1,25,0,0,2,2,0,0,48470,52374,52889,51520,50741,50322,4700,2000,0,1800,1850,1800,1
13621,50000,1,2,1,49,0,0,0,0,0,0,28788,21485,18800,17272,14226,14991,1377,1500,500,2000,1000,2000,0
13622,1.00E+05,1,3,2,37,0,0,0,0,0,0,20116,19319,16356,10144,8095,10140,4000,2000,4000,3095,5140,4122,0
13623,60000,1,2,1,35,-1,0,0,0,0,0,60130,60655,56106,29270,29412,29798,3007,3015,5000,2000,3000,3000,0
13624,10000,2,2,2,23,-1,5,4,3,2,2,4205,4003,3800,3597,3395,4187,0,0,0,0,1000,0,1
13627,40000,1,2,1,48,0,0,-1,-1,-1,-1,1672,0,836,836,571,1735,0,836,836,571,2000,0,0
13628,30000,2,1,2,25,1,2,2,2,0,0,29628,30453,30082,28933,25255,25344,1600,1000,7,880,3028,0,0
13629,50000,1,1,1,57,0,0,0,0,0,0,42624,39943,7218,6946,6808,6542,2173,1248,366,500,384,500,0
13632,60000,2,2,2,24,0,0,0,0,0,0,60839,59316,59707,18490,19505,20197,3400,1705,1200,1300,1003,1000,0
